,sales_id,sale_date,sale_amount,price_per_acre_lot_area,price_per_building_area,recording_date,property_id
5824,a755804e-0549-5bc0-a241-9737f174a11d,2014-10-21,2400.0,1192.8391314765584,0.4,2014-11-26,21559955-de40-5cb7-8137-f65d134243bc
5825,bcebe773-ec0b-5abd-8cbd-3684c4bc2d0e,2015-08-03,387000.0,171238.2422851106,77.46196957566053,2015-09-08,f1df4a85-f37e-5621-a2bb-1ba202fd0601
5826,3e69b1af-cedb-5bc2-be5d-6eb6dc070d16,2012-05-03,45000.0,19911.42352152449,9.007205764611689,2012-05-10,f1df4a85-f37e-5621-a2bb-1ba202fd0601
5827,82d3f99a-45c8-52e8-8c2c-a3ca2bc1378b,2005-10-12,975000.0,200616.904894616,195.15612489991997,2005-10-24,f1df4a85-f37e-5621-a2bb-1ba202fd0601
5828,afa88a77-cebc-5450-be01-609c386e0988,2005-10-18,0.0,,0.0,2005-10-24,f1df4a85-f37e-5621-a2bb-1ba202fd0601
5829,e687dbb4-5d86-509f-853d-eb2273886ae4,2019-11-22,262533800.0,55515776.24699629,14536.755260243632,2019-12-18,b1b23fb2-f351-5f5b-b02a-8df71ae7e7bd
5830,4536ab2a-323e-5dcf-93c4-d34dc14830bc,2020-08-25,0.0,,0.0,2020-10-08,5d8c4590-5472-5c56-8ebb-005d2b874e16
5831,114c1222-0890-5e7c-afa6-0f43699c0294,2009-09-11,450000.0,21994.125026087306,143.49489795918367,2009-11-20,48a27050-819d-55ee-9ce1-665dfe305a87
5832,7e46a4c9-6fb9-5965-be2b-3611e43752b0,1999-12-14,,,,1999-12-14,48a27050-819d-55ee-9ce1-665dfe305a87
5833,3bdaeb81-5aca-5088-b38a-062befd80cd2,2019-01-03,0.0,,0.0,2019-01-23,e76c5f6d-b080-40ad-ac5f-6db08090adf9
5834,16a0e79e-9a3e-5ea0-9c92-d843916a44d9,2016-01-26,229000.0,15581.248594206883,165.94202898550725,2016-02-18,e76c5f6d-b080-40ad-ac5f-6db08090adf9
5835,3bdaeb81-5aca-5088-b38a-062befd80cd2,2019-01-03,0.0,,0.0,2019-01-23,b03f8fcb-692a-4409-bf8f-cb692a04097c
5836,036f553c-7d86-576f-8483-c0d365728403,2015-06-08,0.0,,0.0,2015-08-26,b03f8fcb-692a-4409-bf8f-cb692a04097c
5837,0acf2729-2a18-5615-b775-2c4123a71569,2014-04-21,,,,2014-05-07,3c0e8a9e-6611-5b5e-b7f7-314be7b9e95b
5838,f9c26a50-313a-5540-a757-fff7f2e75c7f,2014-01-22,,,,2014-02-04,3c0e8a9e-6611-5b5e-b7f7-314be7b9e95b
5839,3800d003-8740-5684-8e06-4a32a94dd1c3,2020-12-16,210000.0,14288.481243595832,262.5,2021-01-27,a9fa5e62-b04f-426e-ba5e-62b04fd26e0c
5840,073250da-7fd7-5ab6-9793-a3f2d75cc421,2020-11-04,530000.0,18030.70252168045,250.0,2020-12-08,a9fa5e62-b04f-426e-ba5e-62b04fd26e0c
5841,3bdaeb81-5aca-5088-b38a-062befd80cd2,2019-01-03,0.0,,0.0,2019-01-23,a9fa5e62-b04f-426e-ba5e-62b04fd26e0c
5842,252e53f3-96de-5482-a0cd-e7487d14bbd0,2015-05-06,273500.0,18609.045810111715,341.875,2015-06-16,a9fa5e62-b04f-426e-ba5e-62b04fd26e0c
